# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     392     0.04128    -0.04223     0.00041    0.470730078   -0.259021336   -0.729751414
     1     392    -0.04128    -0.04223    -0.00041    0.470730078   -0.263760757   -0.734490835
     1     392     0.04128    -0.04223     0.03558    0.471317416   -0.270007821   -0.741325237
     1     392    -0.04128    -0.04223    -0.03558    0.471317416   -0.263754165   -0.735071581
     1     392     0.04128    -0.04223    -0.06993    0.470399246   -0.260518861   -0.730918108
     1     392    -0.04128    -0.04223     0.06993    0.470399246   -0.263951551   -0.734350798
     1     392     0.04128    -0.04223    -0.03476    0.469810418   -0.271694731   -0.741505149
     1     392    -0.04128    -0.04223     0.03476    0.469810418   -0.269145969   -0.738956387
     1     392     0.08255     0.00000     0.00082    0.507359629   -0.084665101   -0.592024730
     1     392    -0.08255     0.00000    -0.00082    0.507359629   -0.084665101   -0.592024730
     1     392     0.08255     0.00000     0.03599    0.507189683   -0.089603297   -0.596792980
     1     392    -0.08255     0.00000    -0.03599    0.507189683   -0.087806488   -0.594996171
     1     392     0.08255     0.00000    -0.06952    0.503239978   -0.105432739   -0.608672718
     1     392    -0.08255     0.00000     0.06952    0.503239978   -0.103789969   -0.607029948
     1     392     0.08255     0.00000    -0.03435    0.503437756   -0.091060960   -0.594498716
     1     392    -0.08255     0.00000     0.03435    0.503437756   -0.091060960   -0.594498716
     1     392     0.08255     0.04223     0.00082    0.515563334   -0.077589898   -0.593153232
     1     392    -0.08255     0.04223    -0.00082    0.515563334   -0.092197920   -0.607761254
     1     392     0.08255     0.04223     0.03599    0.515611780   -0.095835065   -0.611446845
     1     392    -0.08255     0.04223    -0.03599    0.515611780   -0.081549308   -0.597161088
     1     392     0.08255     0.04223    -0.06952    0.511620701   -0.105472974   -0.617093675
     1     392    -0.08255     0.04223     0.06952    0.511620701   -0.100106230   -0.611726931
     1     392     0.08255     0.04223    -0.03435    0.511619779   -0.085164509   -0.596784288
     1     392    -0.08255     0.04223     0.03435    0.511619779   -0.104829219   -0.616448997
     1     392     0.08255     0.08445     0.00082    0.539153681   -0.094274977   -0.633428658
     1     392    -0.08255     0.08445    -0.00082    0.539153681   -0.096228304   -0.635381985
     1     392     0.08255     0.08445     0.03599    0.540536326   -0.088726650   -0.629262977
     1     392    -0.08255     0.08445    -0.03599    0.540536326   -0.086746783   -0.627283109
     1     392     0.08255     0.08445    -0.06952    0.536477203   -0.083607967   -0.620085171
     1     392    -0.08255     0.08445     0.06952    0.536477203   -0.086497704   -0.622974907
     1     392     0.08255     0.08445    -0.03435    0.535291534   -0.093632501   -0.628924036
     1     392    -0.08255     0.08445     0.03435    0.535291534   -0.095765538   -0.631057073
     1     392     0.08255     0.12668     0.00082    0.563284161   -0.098643782   -0.661927943
     1     392    -0.08255     0.12668    -0.00082    0.563284161   -0.096237564   -0.659521725
     1     392     0.08255     0.12668     0.03599    0.568244638   -0.086594933   -0.654839571
     1     392    -0.08255     0.12668    -0.03599    0.568244638   -0.089055212   -0.657299849
     1     392     0.08255     0.12668    -0.06952    0.567527055   -0.062555098   -0.630082153
     1     392    -0.08255     0.12668     0.06952    0.567527055   -0.065466308   -0.632993363
     1     392     0.08255     0.12668    -0.03435    0.562372861   -0.094603129   -0.656975990
     1     392    -0.08255     0.12668     0.03435    0.562372861   -0.091509221   -0.653882082
     1     392     0.08255     0.16890     0.00082    0.552076485   -0.105046519   -0.657123004
     1     392    -0.08255     0.16890    -0.00082    0.552076485   -0.106195510   -0.658271995
     1     392     0.08255     0.16890     0.03599    0.554625233   -0.105531702   -0.660156935
     1     392    -0.08255     0.16890    -0.03599    0.554625233   -0.100762089   -0.655387322
     1     392     0.08255     0.16890    -0.06952    0.555358013   -0.096692179   -0.652050192
     1     392    -0.08255     0.16890     0.06952    0.555358013   -0.092017754   -0.647375767
     1     392     0.08255     0.16890    -0.03435    0.552656756   -0.103763354   -0.656420110
     1     392    -0.08255     0.16890     0.03435    0.552656756   -0.103935896   -0.656592652
     1     392     0.08255     0.21113     0.00082    0.539031414   -0.125344808   -0.664376223
     1     392    -0.08255     0.21113    -0.00082    0.539031414   -0.125345086   -0.664376500
     1     392     0.08255     0.21113     0.03599    0.541020717   -0.122850033   -0.663870750
     1     392    -0.08255     0.21113    -0.03599    0.541020717   -0.120699214   -0.661719930
     1     392     0.08255     0.21113    -0.06952    0.541727443   -0.118814675   -0.660542117
     1     392    -0.08255     0.21113     0.06952    0.541727443   -0.117000347   -0.658727790
     1     392     0.08255     0.21113    -0.03435    0.539671046   -0.124681348   -0.664352393
     1     392    -0.08255     0.21113     0.03435    0.539671046   -0.124681790   -0.664352835
     1     392     0.08255    -0.16890     0.00082    0.552060656   -0.106198628   -0.658259284
     1     392    -0.08255    -0.16890    -0.00082    0.552060656   -0.104903147   -0.656963804
     1     392     0.08255    -0.16890     0.03599    0.554608789   -0.100590598   -0.655199387
     1     392    -0.08255    -0.16890    -0.03599    0.554608789   -0.105576413   -0.660185203
     1     392     0.08255    -0.16890    -0.06952    0.555341331   -0.091814028   -0.647155359
     1     392    -0.08255    -0.16890     0.06952    0.555341331   -0.096639479   -0.651980811
     1     392     0.08255    -0.16890    -0.03435    0.552640767   -0.103918166   -0.656558933
     1     392    -0.08255    -0.16890     0.03435    0.552640767   -0.103526328   -0.656167095
     1     392     0.08255    -0.12668     0.00082    0.563273846   -0.095933295   -0.659207140
     1     392    -0.08255    -0.12668    -0.00082    0.563273846   -0.098329844   -0.661603690
     1     392     0.08255    -0.12668     0.03599    0.568233716   -0.088731769   -0.656965484
     1     392    -0.08255    -0.12668    -0.03599    0.568233716   -0.086291330   -0.654525046
     1     392     0.08255    -0.12668    -0.06952    0.567516784   -0.063539588   -0.631056371
     1     392    -0.08255    -0.12668     0.06952    0.567516784   -0.063017206   -0.630533990
     1     392     0.08255    -0.12668    -0.03435    0.562363074   -0.091225256   -0.653588329
     1     392    -0.08255    -0.12668     0.03435    0.562363074   -0.094299360   -0.656662434
     1     392     0.08255    -0.08445     0.00082    0.539151623   -0.095860979   -0.635012602
     1     392    -0.08255    -0.08445    -0.00082    0.539151623   -0.093912357   -0.633063980
     1     392     0.08255    -0.08445     0.03599    0.540534739   -0.086389365   -0.626924104
     1     392    -0.08255    -0.08445    -0.03599    0.540534739   -0.088356273   -0.628891012
     1     392     0.08255    -0.08445    -0.06952    0.536475663   -0.082750232   -0.619225895
     1     392    -0.08255    -0.08445     0.06952    0.536475663   -0.090663537   -0.627139200
     1     392     0.08255    -0.08445    -0.03435    0.535289600   -0.095404355   -0.630693955
     1     392    -0.08255    -0.08445     0.03435    0.535289600   -0.093286606   -0.628576206
     1     392     0.08255    -0.04223     0.00082    0.515562827   -0.092007329   -0.607570156
     1     392    -0.08255    -0.04223    -0.00082    0.515562827   -0.077563694   -0.593126521
     1     392     0.08255    -0.04223     0.03599    0.515611394   -0.081475464   -0.597086858
     1     392    -0.08255    -0.04223    -0.03599    0.515611394   -0.095620815   -0.611232209
     1     392     0.08255    -0.04223    -0.06952    0.511620296   -0.100034251   -0.611654548
     1     392    -0.08255    -0.04223     0.06952    0.511620296   -0.105237567   -0.616857863
     1     392     0.08255    -0.04223    -0.03435    0.511619263   -0.104527847   -0.616147110
     1     392    -0.08255    -0.04223     0.03435    0.511619263   -0.085121411   -0.596740674
     1     392     0.12383     0.00000     0.00124    0.565387758   -0.027119960   -0.592507719
     1     392    -0.12383     0.00000    -0.00124    0.565387758   -0.027119960   -0.592507719
     1     392     0.12383     0.00000     0.03641    0.567302705   -0.031148248   -0.598450953
     1     392    -0.12383     0.00000    -0.03641    0.567302705   -0.031148248   -0.598450953
     1     392     0.12383     0.00000    -0.06910    0.564199053   -0.053192420   -0.617391473
     1     392    -0.12383     0.00000     0.06910    0.564199053   -0.050663379   -0.614862432
     1     392     0.12383     0.00000    -0.03393    0.562424722   -0.036708509   -0.599133231
     1     392    -0.12383     0.00000     0.03393    0.562424722   -0.036186054   -0.598610776
     1     392     0.12383     0.04223     0.00124    0.569558808   -0.056995432   -0.626554240
     1     392    -0.12383     0.04223    -0.00124    0.569558808   -0.033332295   -0.602891103
     1     392     0.12383     0.04223     0.03641    0.572052644   -0.067345768   -0.639398412
     1     392    -0.12383     0.04223    -0.03641    0.572052644   -0.042380731   -0.614433375
     1     392     0.12383     0.04223    -0.06910    0.569558798   -0.062281253   -0.631840051
     1     392    -0.12383     0.04223     0.06910    0.569558798   -0.062830379   -0.632389177
     1     392     0.12383     0.04223    -0.03393    0.567261053   -0.038878033   -0.606139086
     1     392    -0.12383     0.04223     0.03393    0.567261053   -0.060710598   -0.627971651
     1     392     0.12383     0.08445     0.00124    0.567848508   -0.093660196   -0.661508704
     1     392    -0.12383     0.08445    -0.00124    0.567848508   -0.091691515   -0.659540023
     1     392     0.12383     0.08445     0.03641    0.570252125   -0.085202223   -0.655454348
     1     392    -0.12383     0.08445    -0.03641    0.570252125   -0.083707206   -0.653959331
     1     392     0.12383     0.08445    -0.06910    0.570796814   -0.071294715   -0.642091529
     1     392    -0.12383     0.08445     0.06910    0.570796814   -0.074794645   -0.645591459
     1     392     0.12383     0.08445    -0.03393    0.568223985   -0.087613133   -0.655837118
     1     392    -0.12383     0.08445     0.03393    0.568223985   -0.089657150   -0.657881135
     1     392     0.12383     0.12668     0.00124    0.563026915   -0.124864305   -0.687891221
     1     392    -0.12383     0.12668    -0.00124    0.563026915   -0.125836577   -0.688863493
     1     392     0.12383     0.12668     0.03641    0.564109691   -0.119852463   -0.683962154
     1     392    -0.12383     0.12668    -0.03641    0.564109691   -0.122600789   -0.686710480
     1     392     0.12383     0.12668    -0.06910    0.563854412   -0.117115363   -0.680969776
     1     392    -0.12383     0.12668     0.06910    0.563854412   -0.115628557   -0.679482969
     1     392     0.12383     0.12668    -0.03393    0.562759058   -0.125360216   -0.688119274
     1     392    -0.12383     0.12668     0.03393    0.562759058   -0.122750930   -0.685509988
     1     392     0.12383     0.16890     0.00124    0.569774492   -0.079966421   -0.649740913
     1     392    -0.12383     0.16890    -0.00124    0.569774492   -0.081254891   -0.651029383
     1     392     0.12383     0.16890     0.03641    0.571674181   -0.080300459   -0.651974640
     1     392    -0.12383     0.16890    -0.03641    0.571674181   -0.080334997   -0.652009178
     1     392     0.12383     0.16890    -0.06910    0.571620670   -0.076245937   -0.647866607
     1     392    -0.12383     0.16890     0.06910    0.571620670   -0.080097805   -0.651718475
     1     392     0.12383     0.16890    -0.03393    0.569719320   -0.080239450   -0.649958770
     1     392    -0.12383     0.16890     0.03393    0.569719320   -0.079125768   -0.648845088
     1     392     0.12383     0.21113     0.00124    0.540153908   -0.120431872   -0.660585780
     1     392    -0.12383     0.21113    -0.00124    0.540153908   -0.120430805   -0.660584713
     1     392     0.12383     0.21113     0.03641    0.541904523   -0.116812659   -0.658717181
